timestamp,x,y,theta,target_angle,target_distance,limelight_angle,limelight_distance
1649623438.4633772,-2.2700837046217712,1.1089402423485448,2.464081996048205,3.4215383700199142,2.477271307575351,0.0,0.0
1649623438.7203887,-2.2700837046217712,1.1089402423485448,2.464081996048205,3.4215383700199142,2.477271307575351,0.0,0.0
1649623438.7203887,-2.2700837046217712,1.1089402423485448,2.464081996048205,3.4215383700199142,2.477271307575351,0.0,0.0
1649623438.770996,-2.2700837046217712,1.1089402423485448,2.464081996048205,3.4215383700199142,2.477271307575351,0.0,0.0
1649623438.8721416,-2.2700837046217712,1.1089402423485448,2.464081996048205,3.4215383700199142,2.477271307575351,0.0,0.0
1649623438.9729147,-2.2700837046217712,1.1089402423485446,2.4639074632894533,3.4217163668357027,2.477273284712796,0.0,0.0
1649623439.0638554,-2.2700837046217712,1.1089402423485448,2.4639074632894533,3.4217163668357027,2.477273284712796,0.0,0.0
1649623439.1649,-2.2700837046217712,1.1089402423485448,2.4639074632894533,3.4217163668357027,2.477273284712796,0.0,0.0
1649623439.265876,-2.2700837046217712,1.1089402423485448,2.4639074632894533,3.4217163668357027,2.477273284712796,0.0,0.0
1649623439.366912,-2.2700837046217712,1.1089402423485448,2.4639074632894533,3.4217163668357027,2.477273284712796,0.0,0.0
1649623439.4681177,-2.2700837046217712,1.1089402423485448,2.4639074632894533,3.4217163668357027,2.477273284712796,0.0,0.0
1649623439.5690417,-2.270083704621771,1.1089402423485448,2.464081996048205,3.4217163668357027,2.477273284712796,0.0,0.0
1649623439.6708052,-2.2700837046217712,1.1089402423485448,2.464081996048205,3.4215383700199142,2.477271307575351,0.0,0.0
1649623439.771898,-2.2700837046217712,1.1089402423485448,2.464081996048205,3.4215383700199142,2.477271307575351,0.0,0.0
1649623439.8729427,-2.2700837046217712,1.1089402423485448,2.464081996048205,3.4215383700199142,2.477271307575351,0.0,0.0
1649623439.9638588,-2.2700837046217712,1.1089402423485448,2.464081996048205,3.4215383700199142,2.477271307575351,0.0,0.0
1649623440.0648324,-2.2700837046217712,1.1089402423485448,2.464081996048205,3.4215383700199142,2.477271307575351,0.0,0.0
1649623440.1660197,-2.2700837046217712,1.1089402423485448,2.464081996048205,3.4215383700199142,2.477271307575351,0.0,0.0
1649623440.2668667,-2.2700837046217712,1.1089402423485448,2.464081996048205,3.4215383700199142,2.477271307575351,0.0,0.0
1649623440.3678823,-2.2700837046217712,1.1089402423485448,2.464081996048205,3.4215383700199142,2.477271307575351,0.0,0.0
1649623440.468849,-2.2700482666131374,1.1089116439046842,2.462685732937893,3.4229198083960566,2.4777392955042434,3.418195849320512,2.1214501011695837
1649623440.56974,-2.2693915455272493,1.108383965917158,2.4668745222688293,3.4238533879400874,2.473513322993577,3.43326814340062,2.144383423418519
1649623440.6709177,-2.2874540741882656,1.1229099259293842,2.460765870511028,3.4166969758551926,2.567519116633082,3.4815497829426754,2.1482500209615294
1649623440.7717865,-2.33862108053385,1.1643938357292485,2.460591337752276,3.369943735951053,3.2418670048852793,3.4883819056149097,2.079498272048047
1649623440.8726585,-2.417215269603174,1.2281960613614555,2.4593696074007156,3.3497335126234575,3.6786462653165124,3.467350096714359,2.204422027711441
1649623440.9635096,-2.5434144109708097,1.3303916761281491,2.462336667420389,3.323228069312969,4.3644701307822045,3.467350096714359,2.204422027711441
1649623441.0644495,-2.686072672711801,1.445293680763612,2.464954660882262,3.2941260599542765,5.549866145358837,3.411140794465802,2.5511361013768523
1649623441.165407,-2.8335521956363663,1.5632031506907555,2.4689193799999734,3.3709550211740367,3.106308799663662,3.411140794465802,2.5511361013768523
1649623441.266387,-3.011616563026626,1.7047392512984914,2.471362840703094,3.365133700298215,3.1864027344412498,3.375250033612384,3.073668087698193
1649623441.3673415,-3.2000628971131615,1.8530418901332197,2.4769478931443425,3.340085533034285,3.5546089794239184,3.3542681328245094,3.310431713923743
1649623441.4684465,-3.3632049118994134,1.9763469266014566,2.481979516366692,3.3312795724785045,3.736982465865146,3.3501592557141016,3.770098422588104
1649623441.569299,-3.519364058227609,2.0963788601892324,2.476460747344544,3.324136469647355,3.9650680668977665,3.347639144419718,4.136151542769051
1649623441.670426,-3.60663115692663,2.16548785402229,2.4670359700495648,3.3253880088755485,4.084284167216456,3.3504331808547954,4.750665305235589
1649623441.771649,-3.7639431581232294,2.2940561558634918,2.4438204292801085,3.3293869211272997,4.15678745961299,3.3555281884717014,4.858327615923763
1649623441.872585,-3.8418327843195605,2.3645650845568955,2.429078046108195,3.35483223879973,4.423960152063447,3.3673617545496763,4.907014952122132
1649623441.9634202,-3.896944598675126,2.413481751896451,2.4257894908969577,3.35798206879564,4.507627879933653,3.3673617545496763,4.907014952122132
1649623442.0646327,-3.9288246665401605,2.441221926681956,2.426138556414461,3.3569129338107797,4.556452485341557,3.359198785356999,5.044898908335673
