timestamp,x,y,theta,target_angle,target_distance,limelight_angle,limelight_distance
1649608118.819204,-5.789042096136979,-2.7451657576024475,-2.9107230139122717,3.3346298273655477,9.611008731265422,3.3820263350439705,8.985192839107516
1649608118.9201207,-5.9547134787942335,-2.788955694201129,-2.852952658281837,3.297657706175336,9.452510890967188,3.3620963523206604,9.753136322544936
1649608119.0211124,-6.0572547302652815,-2.791415097327146,-2.781284641084069,3.2461211821514255,9.138955304061572,3.2975730535017216,9.64804487336081
1649608119.122072,-6.144473471954619,-2.8170347104011606,-2.665934075591419,3.1584214344824293,8.710950991067488,3.1192951471373127,9.967676503382368
1649608119.2228527,-6.214402503966762,-2.858472755951105,-2.5386996237210933,3.055049707418439,8.445109389309083,3.0589492145633836,12.794225890216312
1649608119.3236759,-6.255470989074264,-2.8906049583898676,-2.4135594817320056,2.9660106950428684,8.100296932743332,2.8544643211144844,9.465363179935654
1649608119.424468,-6.263895951808021,-2.9040042519629323,-2.268910046065734,2.782616532839061,7.332886518602024,2.7399560263992417,8.817640271919467
1649608119.52527,-6.248813873735298,-2.901051934101529,-2.231727937412724,2.7361482121056646,7.131973870034778,2.7399560263992417,8.817640271919467
1649608119.6260343,-6.24800156438372,-2.9000107075794315,-2.233124166193225,2.71508174543251,6.822450817412135,2.734485892961818,9.810426679761235
1649608119.7279088,-6.239021306126975,-2.888621343839807,-2.2397564359929314,2.71891104584269,6.784210108503521,2.7433054990209143,9.436428627149743
1649608119.81873,-6.213989616621121,-2.8572403447399273,-2.2484830822529034,2.6938167407849782,6.392501015847778,2.7472500210469057,11.087413856012372
1649608119.9197583,-6.1692394460347,-2.803367220884152,-2.2795499216331137,2.6749529717725338,5.76379233534326,2.771848498681215,11.145980718482098
1649608120.0206773,-6.122294863939416,-2.710075386329936,-2.3162629984936047,2.6649316135149865,5.271104881417811,2.824314994393745,10.295869240599192
1649608120.1216028,-6.047364010772154,-2.5838400260907965,-2.384715776574405,2.672601511427258,4.5659883827176175,2.9405395805713717,10.640842659608342
1649608120.222304,-5.835034127649818,-2.4081167163755994,-2.5027000712934773,2.7983931605272234,4.447079818672354,2.9405395805713717,10.640842659608342
1649608120.323022,-5.724729306716481,-2.333064453665162,-2.581065317423767,2.8584698387645915,4.138996911386049,3.095949696659199,9.106679769427519
1649608120.4242115,-5.605306335239281,-2.220704879217645,-2.6902458341927105,3.0618543491944887,3.3910364224449565,3.1733352746113583,8.53434031151635
1649608120.525174,-5.303068080317021,-2.0888042665248157,-2.787352259654507,3.1912260443112643,3.2682738000650313,3.2922366736512347,7.79266317445337
1649608120.6259444,-5.166028956509169,-2.039798126172582,-2.8055036998542144,3.259379270791463,3.393542856907267,3.3309222622272694,7.516399464777209
1649608120.7266624,-4.906170269187862,-1.995459382623369,-2.8524779928112927,3.2799223270116826,3.2872644246459224,3.3308745806561797,6.4149830425241445
1649608120.8174403,-4.778954802161553,-2.0831497339846345,-2.9415948138098464,3.4514393408880992,3.4483805104790144,3.2924788734254475,6.06314523851542
1649608120.9182184,-4.640820817544576,-2.051375430392952,-2.8885367885702524,3.4585068256705127,3.4971854176494235,3.2540811991176835,5.928482226219232
1649608121.019018,-4.535090242681539,-2.0211821909697933,-2.8323371653507463,3.339103448192659,3.76781633689526,3.226929021286137,5.73246181233763
1649608121.1198864,-4.4330028561617745,-1.985538332093326,-2.777322445465631,3.3024063198444886,3.7287090284013966,3.169344049580683,5.671050992824021
1649608121.2206619,-4.452025034226482,-1.8827395610813615,-2.7029390680946523,3.1972216924990233,4.000293686520593,3.1506515718014216,5.558202467078053
1649608121.3215744,-4.439896718002608,-1.8189804666832148,-2.6652393710811757,3.096517641546951,4.2431320445221266,3.127106839504769,5.46866880667343
1649608121.422601,-4.411517098568339,-1.8044145237267046,-2.673093366030956,3.104379226518189,4.3826501656805945,3.1570968165530657,5.440683653036391
1649608121.5236707,-4.409242102387368,-1.8032623154004843,-2.672744292191074,3.1113424594153702,4.62044498464291,3.1019830782454605,5.540282751574666
1649608121.6246068,-4.4094248865120065,-1.8033549589757214,-2.6722207147207646,3.11171330294661,4.701765354325647,3.103736199145901,5.653783189034179
1649608121.7256358,-4.423453669476168,-1.8330385771653073,-2.6884697297063638,3.131383356154708,4.742947756515563,3.0973811358818035,6.027483143497354
1649608121.8267405,-4.4255629812173005,-1.8340636782243458,-2.6900405286963194,3.1331019962045223,4.743806668033027,3.1175968112650105,5.926611765950883
1649608121.9175458,-4.425624444653476,-1.8340934795726145,-2.690215032326747,3.134975653620131,4.7527616984159335,3.1302521527650673,5.41466274684272
1649608122.0183191,-4.4250916790437715,-1.8338353710138384,-2.692658549205922,3.1359446291849533,4.731278199873592,3.1432362044339563,5.7056489057778785
1649608122.1191392,-4.42572736445053,-1.8341421538000402,-2.6912622538463937,3.1372855754142615,4.739955535556328,3.14575631572834,5.729078466464513
1649608122.2200067,-4.425460932808589,-1.8340132006053331,-2.6903896025362015,3.1350012563350527,4.7406691963919005,3.1314026383559814,5.670630079434317
1649608122.320852,-4.425296976608205,-1.833933841215305,-2.690913180006511,3.136372298174078,4.737391753746529,3.142578784096291,5.6808159110856415
1649608122.4216588,-4.4254199519754405,-1.8339933437637843,-2.6914368240558484,3.1355252554811432,4.740256215521881,3.1356210855226667,5.664519412224895
1649608122.52236,-4.425604432333992,-1.8340825618146621,-2.6905641061666294,3.135194319314307,4.742018828974012,3.084831208644015,5.696811670615398
1649608122.6234236,-4.425399466736269,-1.8339834046109,-2.691087750215966,3.135658227408708,4.736727935473152,3.1333748993689774,5.731946506382101
1649608122.7243273,-4.4254199640765846,-1.8339933187230044,-2.6903896025362015,3.1349858526497894,4.739432712888836,3.13458016998803,5.698646130205221
1649608122.8251593,-4.425440475254328,-1.834003204211218,-2.6912622538463937,3.135184976134111,4.741264195207533,3.1352375903256955,5.6633223442922045
1649608122.9260736,-4.425460973461766,-1.8340131165350666,-2.6903896025362015,3.1350345805211317,4.743349014378783,nan,nan
1649608123.0267544,-4.425399463272288,-1.8339834117644247,-2.691087750215966,3.135676567074416,4.738216776500166,nan,nan
1649608123.1176734,-4.425460950096222,-1.8340131648279945,-2.6903896025362015,3.1350049547004506,4.740966955380708,nan,nan
1649608123.2183805,-4.428412908428832,-1.8354400902571204,-2.6916112611072482,3.1356644281630306,4.737230273869841,nan,nan
1649608123.3192403,-4.428761503202855,-1.835608340327445,-2.692309408787013,3.1375284075545844,4.789885928159478,nan,nan
1649608123.420001,-4.43046225059381,-1.836432307382697,-2.688818803546246,3.133776946823672,4.76944331626671,nan,nan
1649608123.5207808,-4.430339361893098,-1.8363726260344986,-2.6896914548564372,3.1343547456282916,4.745485673572149,nan,nan
1649608123.6216836,-4.430339358422062,-1.836372633183759,-2.689342381016555,3.1339869014769617,4.744295791613633,nan,nan
1649608123.722362,-4.4302164922951,-1.8363129053665646,-2.688818803546246,3.133448298785342,4.743565626745534,nan,nan
1649608123.8232865,-4.430216491426229,-1.8363129071531288,-2.689167877386128,3.1336323024311774,4.744160529852734,nan,nan
1649608123.9240437,-4.429970808712143,-1.8361933496779956,-2.6882952260759363,3.132892451858984,4.74150827874849,nan,nan
1649608124.0247414,-4.429479626011409,-1.8359538595835887,-2.6881206558664816,3.1326278488824872,4.734711427216277,nan,nan
1649608124.1257114,-4.429970847902018,-1.8361932692955674,-2.687946152236054,3.1326357599589034,4.748952294543554,nan,nan
1649608124.2265563,-4.430155056652147,-1.8362830468237223,-2.688818803546246,3.1335271763889105,4.7497497669516555,nan,nan
1649608124.3173373,-4.4301345853390375,-1.8362730790848407,-2.6882952260759363,3.133305245087703,4.746177541146971,nan,nan
1649608124.4181526,-4.4300936479329485,-1.8362531328893665,-2.687946152236054,3.132928726620344,4.744324115179619,nan,nan
