timestamp,vx,vt,old_angle,old_distance,new_angle,new_distance
1650057627.7181716,0.14959278058495584,-0.021172587208031127,2.924453710210262,7.350469824472269,2.849365969773078,8.295676996244062
1650057627.8191903,0.1514143060715306,-0.026636480681071353,2.9228593076744045,7.384898002231942,2.850317042356386,8.350201079563323
1650057627.9203053,0.11612224976914379,-0.05190698799388272,2.87523473905936,8.197958046299695,2.851052830737207,8.389939678202108
1650057628.0111933,0.07787021455107289,-0.0655667216764834,2.87024462970767,8.218456011711666,2.8480434111352886,8.381427050419624
1650057628.1120348,0.06375339203011816,-0.043711147784322286,2.869942328954016,8.207900617880005,2.8475983501291235,8.3783092509046
1650057628.2130225,0.05601190871217524,-0.06420074830822334,2.8747475725668634,8.163703964831944,2.8504927765363783,8.350195990892429
1650057628.3137987,0.0405289420762894,-0.04644309452084241,2.874726859567937,8.162350756296398,2.8525492912407366,8.337733339213573
1650057628.4147587,0.0391627979613583,-0.05463893473040285,2.877314244432341,8.137848026395439,2.855073438214314,8.31180476586631
1650057628.5156274,0.025501356812047262,-0.043711147784322266,2.8749549832785117,8.188157649271917,2.8567276540805073,8.342343954151502
1650057628.6167345,0.027095191612800218,-0.04576010783671238,2.8752496361554836,8.201783795614181,2.8594643410069662,8.346918734608277
1650057628.7176096,0.023224449953828757,-0.0423451744160622,2.8783007166203496,8.193350838719994,2.8593670893266787,8.347716902439927
1650057628.818491,0.011839915662736232,-0.030051414101721564,2.8782633524614805,8.177767823011122,2.862154414489436,8.322312990289053
1650057628.9194994,-0.04940887882334157,-0.0020489600523901103,2.8738327329273945,8.108524681996705,2.85674084859871,8.24332737641612
1650057629.020409,-0.04827042539423232,-0.01775765378738092,2.871167964797141,8.11059387961952,2.8540579106809028,8.24584700680547
1650057629.1114523,-0.018442945551569896,-0.0061468801571703206,2.871167964797141,8.11059387961952,2.854226346420036,8.244466572473828
1650057629.2125378,-0.001593834800752954,-0.002048960052390107,2.8738228995016244,8.162677756480377,2.856720919844252,8.298713777636616
1650057629.3136427,-0.00819686468958662,0.0013659733682600732,2.8734469267987905,8.153710236522086,2.856926061014829,8.303747532316821
1650057629.414648,-0.0018215254865748048,-0.0013659733682600708,2.873529538113924,8.153063865236899,2.8568178659868764,8.297757032109677
1650057629.5157714,-0.004781504402258862,0.0006829866841300346,2.873718017844775,8.161168922836605,2.856875961421485,8.301826794696167
1650057629.6169522,-0.002276906858218506,0.0,2.8737105177794255,8.156322150274862,2.8569138133614356,8.29848216143455
1650057629.718164,-0.001593834800752954,0.000682986684130035,2.87386067458992,8.159651638186352,2.8570173996225448,8.300351272516137
1650057629.8191195,-0.0013661441149311034,0.0013659733682600708,2.8738876697339344,8.16000063788058,2.8570480219846615,8.300792449861449
